participantId,trialId,trialOrder,responseId,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_responseId,parameters_expLang,parameters_paramCapture,parameters_taskid,parameters_plateIndex,parameters_correctResponse,parameters_imagePath,parameters_conceptA,parameters_conceptB,parameters_colorA,parameters_colorB,parameters_mgLevel,parameters_usLevel,parameters_pairId,parameters_trialIndex,parameters_swapIndex,parameters_tallerSide,parameters_resetButtonLabel,parameters_seconds,parameters_title,parameters_message
"697a5f0dcfdb43c82e71726b","p4_s0_tl","53","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p6_s0_tr","54","","in progress","undefined","undefined","undefined","8.59","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","happy","sad","DR","MC","MG_LOW","US_LOW","MG_LOW_US_LOW_happy_sad_DR_MC","25","0","right","Reset","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p6_s0_tr","54","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p7_s1_tl","55","","in progress","undefined","undefined","undefined","8.59","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","sad","sick","A3","DC","MG_LOW","US_LOW","MG_LOW_US_LOW_sad_sick_A3_DC","30","1","left","Reset","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p7_s1_tl","55","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p10_s1_tr","56","","in progress","undefined","undefined","undefined","8.59","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","angry","sick","MH","SC","MG_LOW","US_HIGH","MG_LOW_US_HIGH_angry_sick_MH_SC","43","1","right","Reset","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p10_s1_tr","56","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p9_s1_tl","57","","in progress","undefined","undefined","undefined","8.59","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","banana","mango","MO","SY","MG_LOW","US_HIGH","MG_LOW_US_HIGH_banana_mango_MO_SY","38","1","left","Reset","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p9_s1_tl","57","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p0_s1_tr","58","","in progress","undefined","undefined","undefined","8.59","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","angry","happy","MH","WH","MG_HIGH","US_LOW","MG_HIGH_US_LOW_angry_happy_MH_WH","3","1","right","Reset","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p0_s1_tr","58","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p1_s0_tl","59","","in progress","undefined","undefined","undefined","8.59","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","death","safety","DB","DP","MG_HIGH","US_LOW","MG_HIGH_US_LOW_death_safety_DB_DP","4","0","left","Reset","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p1_s0_tl","59","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p7_s1_tr","60","","in progress","undefined","undefined","undefined","8.59","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","sad","sick","A3","DC","MG_LOW","US_LOW","MG_LOW_US_LOW_sad_sick_A3_DC","31","1","right","Reset","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p7_s1_tr","60","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p5_s1_tl","61","","in progress","undefined","undefined","undefined","8.59","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","death","justice","BK","DB","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_death_justice_BK_DB","22","1","left","Reset","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p5_s1_tl","61","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p3_s0_tr","62","","in progress","undefined","undefined","undefined","8.59","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","banana","peach","MH","SR","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_banana_peach_MH_SR","13","0","right","Reset","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p3_s0_tr","62","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","break1","63","","in progress","undefined","undefined","undefined","8.59","undefined","undefined","undefined","undefined","undefined","undefined","break","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","1","You completed one out of the three blocks of trials.","Take a short break, then Click 'Next' when you're ready to start the second block."
"697a5f0dcfdb43c82e71726b","break1","63","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p9_s0_tl","64","","in progress","undefined","undefined","undefined","8.59","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","banana","mango","MO","SY","MG_LOW","US_HIGH","MG_LOW_US_HIGH_banana_mango_MO_SY","36","0","left","Reset","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p9_s0_tl","64","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p10_s1_tr","65","","in progress","undefined","undefined","undefined","8.59","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","angry","sick","MH","SC","MG_LOW","US_HIGH","MG_LOW_US_HIGH_angry_sick_MH_SC","43","1","right","Reset","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p10_s1_tr","65","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p4_s1_tr","66","","in progress","undefined","undefined","undefined","8.59","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","death","peace","DP","LB","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_death_peace_DP_LB","19","1","right","Reset","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p4_s1_tr","66","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"697a5f0dcfdb43c82e71726b","p5_s1_tl","67","","in progress","undefined","undefined","undefined","8.59","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","death","justice","BK","DB","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_death_justice_BK_DB","22","1","left","Reset","undefined","undefined","undefined"
